000159	Navigated	02/03/2020 14:47:17	 516448.2233	 5404470.1204	 256.4741	 5.6777	Fixed by GPS	-	-	Fixed by GPS
000160	Navigated	02/03/2020 14:47:18	 516445.9238	 5404472.2155	 257.3193	 5.9824	Fixed by GPS	-	-	Fixed by GPS
000161	Navigated	02/03/2020 14:47:19	 516443.0352	 5404474.2547	 257.3200	 5.9829	Fixed by GPS	-	-	Fixed by GPS
000162	Navigated	02/03/2020 14:47:20	 516439.5975	 5404475.3565	 257.3325	 6.4702	Fixed by GPS	-	-	Fixed by GPS
000163	Navigated	02/03/2020 14:47:21	 516436.2933	 5404476.3436	 255.9582	 6.0798	Fixed by GPS	-	-	Fixed by GPS
000164	Navigated	02/03/2020 14:47:22	 516432.5253	 5404475.5489	 256.0429	 6.0205	Fixed by GPS	-	-	Fixed by GPS
000165	Navigated	02/03/2020 14:47:23	 516428.8529	 5404474.1275	 256.0636	 6.0157	Fixed by GPS	-	-	Fixed by GPS
000166	Navigated	02/03/2020 14:47:24	 516425.1654	 5404472.3721	 256.1505	 5.9521	Fixed by GPS	-	-	Fixed by GPS
000167	Navigated	02/03/2020 14:47:25	 516421.3969	 5404470.5598	 256.2156	 5.9507	Fixed by GPS	-	-	Fixed by GPS
000168	Navigated	02/03/2020 14:47:26	 516417.5960	 5404468.9425	 256.1366	 5.9489	Fixed by GPS	-	-	Fixed by GPS
000169	Navigated	02/03/2020 14:47:27	 516413.5782	 5404467.6757	 256.1215	 5.9500	Fixed by GPS	-	-	Fixed by GPS
000170	Navigated	02/03/2020 14:47:28	 516409.3707	 5404467.2382	 256.0881	 5.9488	Fixed by GPS	-	-	Fixed by GPS
000171	Navigated	02/03/2020 14:47:29	 516405.2507	 5404467.2649	 255.3051	 6.1449	Fixed by GPS	-	-	Fixed by GPS
000172	Navigated	02/03/2020 14:47:30	 516401.4429	 5404469.3272	 255.2927	 6.1427	Fixed by GPS	-	-	Fixed by GPS
000173	Navigated	02/03/2020 14:47:31	 516398.4181	 5404472.4414	 255.3013	 6.1433	Fixed by GPS	-	-	Fixed by GPS
000174	Navigated	02/03/2020 14:47:32	 516396.4765	 5404476.3842	 255.3429	 6.1422	Fixed by GPS	-	-	Fixed by GPS
000175	Navigated	02/03/2020 14:47:33	 516395.7363	 5404480.7173	 255.3238	 6.1451	Fixed by GPS	-	-	Fixed by GPS
000176	Navigated	02/03/2020 14:47:34	 516396.0271	 5404485.7761	 256.0948	 5.9437	Fixed by GPS	-	-	Fixed by GPS
000177	Navigated	02/03/2020 14:47:35	 516396.9206	 5404490.0675	 256.1153	 5.9441	Fixed by GPS	-	-	Fixed by GPS
000178	Navigated	02/03/2020 14:47:36	 516398.1955	 5404494.2455	 256.1076	 5.9507	Fixed by GPS	-	-	Fixed by GPS
000179	Navigated	02/03/2020 14:47:37	 516399.3034	 5404498.1120	 256.4712	 6.0503	Fixed by GPS	-	-	Fixed by GPS
000180	Navigated	02/03/2020 14:47:38	 516399.8321	 5404501.6769	 257.3263	 6.6823	Fixed by GPS	-	-	Fixed by GPS
000181	Navigated	02/03/2020 14:47:39	 516399.8575	 5404505.8041	 257.2803	 6.6837	Fixed by GPS	-	-	Fixed by GPS
000182	Navigated	02/03/2020 14:47:40	 516398.8908	 5404509.7497	 257.4024	 6.5715	Fixed by GPS	-	-	Fixed by GPS
000183	Navigated	02/03/2020 14:47:41	 516397.0381	 5404513.4790	 257.3257	 6.5724	Fixed by GPS	-	-	Fixed by GPS
000184	Navigated	02/03/2020 14:47:42	 516394.3304	 5404516.6341	 257.3066	 6.4643	Fixed by GPS	-	-	Fixed by GPS
000185	Navigated	02/03/2020 14:47:43	 516390.9333	 5404519.0691	 257.2750	 6.4637	Fixed by GPS	-	-	Fixed by GPS
000186	Navigated	02/03/2020 14:47:44	 516387.0422	 5404520.5594	 257.2401	 6.4670	Fixed by GPS	-	-	Fixed by GPS
000187	Navigated	02/03/2020 14:47:45	 516382.9120	 5404521.2077	 257.1953	 6.4701	Fixed by GPS	-	-	Fixed by GPS
000188	Navigated	02/03/2020 14:47:46	 516378.6996	 5404521.1081	 257.2034	 6.4711	Fixed by GPS	-	-	Fixed by GPS
000189	Navigated	02/03/2020 14:47:47	 516374.4958	 5404520.5572	 257.2059	 6.4727	Fixed by GPS	-	-	Fixed by GPS
000190	Navigated	02/03/2020 14:47:48	 516370.2910	 5404519.7554	 257.2053	 6.4790	Fixed by GPS	-	-	Fixed by GPS
000191	Navigated	02/03/2020 14:47:49	 516366.0646	 5404518.8589	 257.2578	 6.4777	Fixed by GPS	-	-	Fixed by GPS
000192	Navigated	02/03/2020 14:47:50	 516361.7671	 5404518.0501	 257.2773	 6.1901	Fixed by GPS	-	-	Fixed by GPS
000193	Navigated	02/03/2020 14:47:51	 516357.4309	 5404517.4034	 257.2485	 6.1919	Fixed by GPS	-	-	Fixed by GPS
000194	Navigated	02/03/2020 14:47:52	 516353.2493	 5404517.5236	 256.3485	 5.8202	Fixed by GPS	-	-	Fixed by GPS
000195	Navigated	02/03/2020 14:47:53	 516348.8736	 5404517.7104	 256.1195	 5.6713	Fixed by GPS	-	-	Fixed by GPS
